,symbol,date,time,prev_close,open,high,low,last_prc
1100,000555.SZ,20231117.0,102500000,12.77,12.72,12.79,12.6,12.67
1101,000555.SZ,20231117.0,102503000,12.77,12.72,12.79,12.6,12.67
1102,000555.SZ,20231117.0,102506000,12.77,12.72,12.79,12.6,12.67
1103,000555.SZ,20231117.0,102509000,12.77,12.72,12.79,12.6,12.67
1104,000555.SZ,20231117.0,102512000,12.77,12.72,12.79,12.6,12.66
1105,000555.SZ,20231117.0,102515000,12.77,12.72,12.79,12.6,12.67
1106,000555.SZ,20231117.0,102518000,12.77,12.72,12.79,12.6,12.66
1107,000555.SZ,20231117.0,102521000,12.77,12.72,12.79,12.6,12.66
1108,000555.SZ,20231117.0,102524000,12.77,12.72,12.79,12.6,12.66
1109,000555.SZ,20231117.0,102527000,12.77,12.72,12.79,12.6,12.66
1110,000555.SZ,20231117.0,102530000,12.77,12.72,12.79,12.6,12.67
1111,000555.SZ,20231117.0,102533000,12.77,12.72,12.79,12.6,12.67
1112,000555.SZ,20231117.0,102536000,12.77,12.72,12.79,12.6,12.67
1113,000555.SZ,20231117.0,102539000,12.77,12.72,12.79,12.6,12.67
1114,000555.SZ,20231117.0,102542000,12.77,12.72,12.79,12.6,12.67
1115,000555.SZ,20231117.0,102545000,12.77,12.72,12.79,12.6,12.67
1116,000555.SZ,20231117.0,102548000,12.77,12.72,12.79,12.6,12.67
1117,000555.SZ,20231117.0,102551000,12.77,12.72,12.79,12.6,12.67
1118,000555.SZ,20231117.0,102554000,12.77,12.72,12.79,12.6,12.67
1119,000555.SZ,20231117.0,102557000,12.77,12.72,12.79,12.6,12.67
1120,000555.SZ,20231117.0,102600000,12.77,12.72,12.79,12.6,12.66
1121,000555.SZ,20231117.0,102603000,12.77,12.72,12.79,12.6,12.66
1122,000555.SZ,20231117.0,102606000,12.77,12.72,12.79,12.6,12.66
1123,000555.SZ,20231117.0,102609000,12.77,12.72,12.79,12.6,12.66
1124,000555.SZ,20231117.0,102612000,12.77,12.72,12.79,12.6,12.66
1125,000555.SZ,20231117.0,102615000,12.77,12.72,12.79,12.6,12.66
1126,000555.SZ,20231117.0,102618000,12.77,12.72,12.79,12.6,12.67
1127,000555.SZ,20231117.0,102621000,12.77,12.72,12.79,12.6,12.67
1128,000555.SZ,20231117.0,102624000,12.77,12.72,12.79,12.6,12.67
1129,000555.SZ,20231117.0,102627000,12.77,12.72,12.79,12.6,12.67
1130,000555.SZ,20231117.0,102630000,12.77,12.72,12.79,12.6,12.67
1131,000555.SZ,20231117.0,102633000,12.77,12.72,12.79,12.6,12.67
1132,000555.SZ,20231117.0,102636000,12.77,12.72,12.79,12.6,12.67
1133,000555.SZ,20231117.0,102639000,12.77,12.72,12.79,12.6,12.67
1134,000555.SZ,20231117.0,102642000,12.77,12.72,12.79,12.6,12.67
1135,000555.SZ,20231117.0,102645000,12.77,12.72,12.79,12.6,12.67
1136,000555.SZ,20231117.0,102648000,12.77,12.72,12.79,12.6,12.67
1137,000555.SZ,20231117.0,102651000,12.77,12.72,12.79,12.6,12.67
1138,000555.SZ,20231117.0,102654000,12.77,12.72,12.79,12.6,12.67
1139,000555.SZ,20231117.0,102657000,12.77,12.72,12.79,12.6,12.67
1140,000555.SZ,20231117.0,102700000,12.77,12.72,12.79,12.6,12.66
1141,000555.SZ,20231117.0,102703000,12.77,12.72,12.79,12.6,12.67
1142,000555.SZ,20231117.0,102706000,12.77,12.72,12.79,12.6,12.66
1143,000555.SZ,20231117.0,102709000,12.77,12.72,12.79,12.6,12.66
1144,000555.SZ,20231117.0,102712000,12.77,12.72,12.79,12.6,12.66
1145,000555.SZ,20231117.0,102715000,12.77,12.72,12.79,12.6,12.66
1146,000555.SZ,20231117.0,102718000,12.77,12.72,12.79,12.6,12.66
1147,000555.SZ,20231117.0,102721000,12.77,12.72,12.79,12.6,12.66
1148,000555.SZ,20231117.0,102724000,12.77,12.72,12.79,12.6,12.66
1149,000555.SZ,20231117.0,102727000,12.77,12.72,12.79,12.6,12.66
1150,000555.SZ,20231117.0,102730000,12.77,12.72,12.79,12.6,12.67
1151,000555.SZ,20231117.0,102733000,12.77,12.72,12.79,12.6,12.67
1152,000555.SZ,20231117.0,102736000,12.77,12.72,12.79,12.6,12.67
1153,000555.SZ,20231117.0,102739000,12.77,12.72,12.79,12.6,12.67
1154,000555.SZ,20231117.0,102742000,12.77,12.72,12.79,12.6,12.67
1155,000555.SZ,20231117.0,102745000,12.77,12.72,12.79,12.6,12.67
1156,000555.SZ,20231117.0,102748000,12.77,12.72,12.79,12.6,12.66
1157,000555.SZ,20231117.0,102751000,12.77,12.72,12.79,12.6,12.66
1158,000555.SZ,20231117.0,102754000,12.77,12.72,12.79,12.6,12.66
1159,000555.SZ,20231117.0,102757000,12.77,12.72,12.79,12.6,12.66
1160,000555.SZ,20231117.0,102800000,12.77,12.72,12.79,12.6,12.66
1161,000555.SZ,20231117.0,102803000,12.77,12.72,12.79,12.6,12.66
1162,000555.SZ,20231117.0,102806000,12.77,12.72,12.79,12.6,12.67
1163,000555.SZ,20231117.0,102809000,12.77,12.72,12.79,12.6,12.67
1164,000555.SZ,20231117.0,102812000,12.77,12.72,12.79,12.6,12.67
1165,000555.SZ,20231117.0,102815000,12.77,12.72,12.79,12.6,12.66
1166,000555.SZ,20231117.0,102818000,12.77,12.72,12.79,12.6,12.66
1167,000555.SZ,20231117.0,102821000,12.77,12.72,12.79,12.6,12.66
1168,000555.SZ,20231117.0,102824000,12.77,12.72,12.79,12.6,12.66
1169,000555.SZ,20231117.0,102827000,12.77,12.72,12.79,12.6,12.66
1170,000555.SZ,20231117.0,102830000,12.77,12.72,12.79,12.6,12.67
1171,000555.SZ,20231117.0,102833000,12.77,12.72,12.79,12.6,12.67
1172,000555.SZ,20231117.0,102836000,12.77,12.72,12.79,12.6,12.67
1173,000555.SZ,20231117.0,102839000,12.77,12.72,12.79,12.6,12.67
1174,000555.SZ,20231117.0,102842000,12.77,12.72,12.79,12.6,12.67
1175,000555.SZ,20231117.0,102845000,12.77,12.72,12.79,12.6,12.67
1176,000555.SZ,20231117.0,102848000,12.77,12.72,12.79,12.6,12.66
1177,000555.SZ,20231117.0,102851000,12.77,12.72,12.79,12.6,12.66
1178,000555.SZ,20231117.0,102854000,12.77,12.72,12.79,12.6,12.66
1179,000555.SZ,20231117.0,102857000,12.77,12.72,12.79,12.6,12.67
1180,000555.SZ,20231117.0,102900000,12.77,12.72,12.79,12.6,12.67
1181,000555.SZ,20231117.0,102903000,12.77,12.72,12.79,12.6,12.67
1182,000555.SZ,20231117.0,102906000,12.77,12.72,12.79,12.6,12.66
1183,000555.SZ,20231117.0,102909000,12.77,12.72,12.79,12.6,12.66
1184,000555.SZ,20231117.0,102912000,12.77,12.72,12.79,12.6,12.66
1185,000555.SZ,20231117.0,102915000,12.77,12.72,12.79,12.6,12.66
1186,000555.SZ,20231117.0,102918000,12.77,12.72,12.79,12.6,12.66
1187,000555.SZ,20231117.0,102921000,12.77,12.72,12.79,12.6,12.66
1188,000555.SZ,20231117.0,102924000,12.77,12.72,12.79,12.6,12.66
1189,000555.SZ,20231117.0,102927000,12.77,12.72,12.79,12.6,12.66
1190,000555.SZ,20231117.0,102930000,12.77,12.72,12.79,12.6,12.66
1191,000555.SZ,20231117.0,102933000,12.77,12.72,12.79,12.6,12.66
1192,000555.SZ,20231117.0,102936000,12.77,12.72,12.79,12.6,12.66
1193,000555.SZ,20231117.0,102939000,12.77,12.72,12.79,12.6,12.65
1194,000555.SZ,20231117.0,102942000,12.77,12.72,12.79,12.6,12.65
1195,000555.SZ,20231117.0,102945000,12.77,12.72,12.79,12.6,12.65
1196,000555.SZ,20231117.0,102948000,12.77,12.72,12.79,12.6,12.66
1197,000555.SZ,20231117.0,102951000,12.77,12.72,12.79,12.6,12.66
1198,000555.SZ,20231117.0,102954000,12.77,12.72,12.79,12.6,12.66
1199,000555.SZ,20231117.0,102957000,12.77,12.72,12.79,12.6,12.66
1200,000555.SZ,20231117.0,103000000,12.77,12.72,12.79,12.6,12.65
1201,000555.SZ,20231117.0,103003000,12.77,12.72,12.79,12.6,12.65
1202,000555.SZ,20231117.0,103006000,12.77,12.72,12.79,12.6,12.65
1203,000555.SZ,20231117.0,103009000,12.77,12.72,12.79,12.6,12.65
1204,000555.SZ,20231117.0,103012000,12.77,12.72,12.79,12.6,12.65
1205,000555.SZ,20231117.0,103015000,12.77,12.72,12.79,12.6,12.65
1206,000555.SZ,20231117.0,103018000,12.77,12.72,12.79,12.6,12.65
1207,000555.SZ,20231117.0,103021000,12.77,12.72,12.79,12.6,12.65
1208,000555.SZ,20231117.0,103024000,12.77,12.72,12.79,12.6,12.65
1209,000555.SZ,20231117.0,103027000,12.77,12.72,12.79,12.6,12.66
1210,000555.SZ,20231117.0,103030000,12.77,12.72,12.79,12.6,12.65
1211,000555.SZ,20231117.0,103033000,12.77,12.72,12.79,12.6,12.65
1212,000555.SZ,20231117.0,103036000,12.77,12.72,12.79,12.6,12.65
1213,000555.SZ,20231117.0,103039000,12.77,12.72,12.79,12.6,12.65
1214,000555.SZ,20231117.0,103042000,12.77,12.72,12.79,12.6,12.66
1215,000555.SZ,20231117.0,103045000,12.77,12.72,12.79,12.6,12.66
1216,000555.SZ,20231117.0,103048000,12.77,12.72,12.79,12.6,12.65
1217,000555.SZ,20231117.0,103051000,12.77,12.72,12.79,12.6,12.65
1218,000555.SZ,20231117.0,103054000,12.77,12.72,12.79,12.6,12.65
1219,000555.SZ,20231117.0,103057000,12.77,12.72,12.79,12.6,12.64
1220,000555.SZ,20231117.0,103100000,12.77,12.72,12.79,12.6,12.64
1221,000555.SZ,20231117.0,103103000,12.77,12.72,12.79,12.6,12.65
1222,000555.SZ,20231117.0,103106000,12.77,12.72,12.79,12.6,12.64
1223,000555.SZ,20231117.0,103109000,12.77,12.72,12.79,12.6,12.64
1224,000555.SZ,20231117.0,103112000,12.77,12.72,12.79,12.6,12.64
1225,000555.SZ,20231117.0,103115000,12.77,12.72,12.79,12.6,12.64
1226,000555.SZ,20231117.0,103118000,12.77,12.72,12.79,12.6,12.64
1227,000555.SZ,20231117.0,103121000,12.77,12.72,12.79,12.6,12.64
1228,000555.SZ,20231117.0,103124000,12.77,12.72,12.79,12.6,12.64
1229,000555.SZ,20231117.0,103127000,12.77,12.72,12.79,12.6,12.64
1230,000555.SZ,20231117.0,103130000,12.77,12.72,12.79,12.6,12.64
1231,000555.SZ,20231117.0,103133000,12.77,12.72,12.79,12.6,12.65
1232,000555.SZ,20231117.0,103136000,12.77,12.72,12.79,12.6,12.65
1233,000555.SZ,20231117.0,103139000,12.77,12.72,12.79,12.6,12.65
1234,000555.SZ,20231117.0,103142000,12.77,12.72,12.79,12.6,12.64
1235,000555.SZ,20231117.0,103145000,12.77,12.72,12.79,12.6,12.64
1236,000555.SZ,20231117.0,103148000,12.77,12.72,12.79,12.6,12.64
1237,000555.SZ,20231117.0,103151000,12.77,12.72,12.79,12.6,12.64
1238,000555.SZ,20231117.0,103154000,12.77,12.72,12.79,12.6,12.64
1239,000555.SZ,20231117.0,103157000,12.77,12.72,12.79,12.6,12.64
1240,000555.SZ,20231117.0,103200000,12.77,12.72,12.79,12.6,12.64
1241,000555.SZ,20231117.0,103203000,12.77,12.72,12.79,12.6,12.64
1242,000555.SZ,20231117.0,103206000,12.77,12.72,12.79,12.6,12.64
1243,000555.SZ,20231117.0,103209000,12.77,12.72,12.79,12.6,12.64
1244,000555.SZ,20231117.0,103212000,12.77,12.72,12.79,12.6,12.64
1245,000555.SZ,20231117.0,103215000,12.77,12.72,12.79,12.6,12.64
1246,000555.SZ,20231117.0,103218000,12.77,12.72,12.79,12.6,12.64
1247,000555.SZ,20231117.0,103221000,12.77,12.72,12.79,12.6,12.64
1248,000555.SZ,20231117.0,103224000,12.77,12.72,12.79,12.6,12.64
1249,000555.SZ,20231117.0,103227000,12.77,12.72,12.79,12.6,12.64
1250,000555.SZ,20231117.0,103230000,12.77,12.72,12.79,12.6,12.64
1251,000555.SZ,20231117.0,103233000,12.77,12.72,12.79,12.6,12.64
1252,000555.SZ,20231117.0,103236000,12.77,12.72,12.79,12.6,12.64
1253,000555.SZ,20231117.0,103239000,12.77,12.72,12.79,12.6,12.64
1254,000555.SZ,20231117.0,103242000,12.77,12.72,12.79,12.6,12.64
1255,000555.SZ,20231117.0,103245000,12.77,12.72,12.79,12.6,12.64
1256,000555.SZ,20231117.0,103248000,12.77,12.72,12.79,12.6,12.64
1257,000555.SZ,20231117.0,103251000,12.77,12.72,12.79,12.6,12.65
1258,000555.SZ,20231117.0,103254000,12.77,12.72,12.79,12.6,12.65
1259,000555.SZ,20231117.0,103257000,12.77,12.72,12.79,12.6,12.65
1260,000555.SZ,20231117.0,103300000,12.77,12.72,12.79,12.6,12.65
1261,000555.SZ,20231117.0,103303000,12.77,12.72,12.79,12.6,12.65
1262,000555.SZ,20231117.0,103306000,12.77,12.72,12.79,12.6,12.65
1263,000555.SZ,20231117.0,103309000,12.77,12.72,12.79,12.6,12.65
1264,000555.SZ,20231117.0,103312000,12.77,12.72,12.79,12.6,12.65
1265,000555.SZ,20231117.0,103315000,12.77,12.72,12.79,12.6,12.66
1266,000555.SZ,20231117.0,103318000,12.77,12.72,12.79,12.6,12.66
1267,000555.SZ,20231117.0,103321000,12.77,12.72,12.79,12.6,12.66
1268,000555.SZ,20231117.0,103324000,12.77,12.72,12.79,12.6,12.66
1269,000555.SZ,20231117.0,103327000,12.77,12.72,12.79,12.6,12.65
1270,000555.SZ,20231117.0,103330000,12.77,12.72,12.79,12.6,12.65
1271,000555.SZ,20231117.0,103333000,12.77,12.72,12.79,12.6,12.65
1272,000555.SZ,20231117.0,103336000,12.77,12.72,12.79,12.6,12.64
1273,000555.SZ,20231117.0,103339000,12.77,12.72,12.79,12.6,12.64
1274,000555.SZ,20231117.0,103342000,12.77,12.72,12.79,12.6,12.66
1275,000555.SZ,20231117.0,103345000,12.77,12.72,12.79,12.6,12.66
1276,000555.SZ,20231117.0,103348000,12.77,12.72,12.79,12.6,12.66
1277,000555.SZ,20231117.0,103351000,12.77,12.72,12.79,12.6,12.66
1278,000555.SZ,20231117.0,103354000,12.77,12.72,12.79,12.6,12.66
1279,000555.SZ,20231117.0,103357000,12.77,12.72,12.79,12.6,12.65
1280,000555.SZ,20231117.0,103400000,12.77,12.72,12.79,12.6,12.65
1281,000555.SZ,20231117.0,103403000,12.77,12.72,12.79,12.6,12.65
1282,000555.SZ,20231117.0,103406000,12.77,12.72,12.79,12.6,12.64
1283,000555.SZ,20231117.0,103409000,12.77,12.72,12.79,12.6,12.65
1284,000555.SZ,20231117.0,103412000,12.77,12.72,12.79,12.6,12.65
1285,000555.SZ,20231117.0,103415000,12.77,12.72,12.79,12.6,12.65
1286,000555.SZ,20231117.0,103418000,12.77,12.72,12.79,12.6,12.65
1287,000555.SZ,20231117.0,103421000,12.77,12.72,12.79,12.6,12.64
1288,000555.SZ,20231117.0,103424000,12.77,12.72,12.79,12.6,12.64
1289,000555.SZ,20231117.0,103427000,12.77,12.72,12.79,12.6,12.64
1290,000555.SZ,20231117.0,103430000,12.77,12.72,12.79,12.6,12.64
1291,000555.SZ,20231117.0,103433000,12.77,12.72,12.79,12.6,12.64
1292,000555.SZ,20231117.0,103436000,12.77,12.72,12.79,12.6,12.64
1293,000555.SZ,20231117.0,103439000,12.77,12.72,12.79,12.6,12.63
1294,000555.SZ,20231117.0,103442000,12.77,12.72,12.79,12.6,12.65
1295,000555.SZ,20231117.0,103445000,12.77,12.72,12.79,12.6,12.64
1296,000555.SZ,20231117.0,103448000,12.77,12.72,12.79,12.6,12.64
1297,000555.SZ,20231117.0,103451000,12.77,12.72,12.79,12.6,12.65
1298,000555.SZ,20231117.0,103454000,12.77,12.72,12.79,12.6,12.64
1299,000555.SZ,20231117.0,103457000,12.77,12.72,12.79,12.6,12.63
1300,000555.SZ,20231117.0,103500000,12.77,12.72,12.79,12.6,12.63
1301,000555.SZ,20231117.0,103503000,12.77,12.72,12.79,12.6,12.64
1302,000555.SZ,20231117.0,103506000,12.77,12.72,12.79,12.6,12.63
1303,000555.SZ,20231117.0,103509000,12.77,12.72,12.79,12.6,12.64
1304,000555.SZ,20231117.0,103512000,12.77,12.72,12.79,12.6,12.64
1305,000555.SZ,20231117.0,103515000,12.77,12.72,12.79,12.6,12.64
1306,000555.SZ,20231117.0,103518000,12.77,12.72,12.79,12.6,12.63
1307,000555.SZ,20231117.0,103521000,12.77,12.72,12.79,12.6,12.63
1308,000555.SZ,20231117.0,103524000,12.77,12.72,12.79,12.6,12.63
1309,000555.SZ,20231117.0,103527000,12.77,12.72,12.79,12.6,12.63
1310,000555.SZ,20231117.0,103530000,12.77,12.72,12.79,12.6,12.63
1311,000555.SZ,20231117.0,103533000,12.77,12.72,12.79,12.6,12.63
1312,000555.SZ,20231117.0,103536000,12.77,12.72,12.79,12.6,12.63
1313,000555.SZ,20231117.0,103539000,12.77,12.72,12.79,12.6,12.64
1314,000555.SZ,20231117.0,103542000,12.77,12.72,12.79,12.6,12.63
1315,000555.SZ,20231117.0,103545000,12.77,12.72,12.79,12.6,12.63
1316,000555.SZ,20231117.0,103548000,12.77,12.72,12.79,12.6,12.63
1317,000555.SZ,20231117.0,103551000,12.77,12.72,12.79,12.6,12.64
1318,000555.SZ,20231117.0,103554000,12.77,12.72,12.79,12.6,12.64
1319,000555.SZ,20231117.0,103557000,12.77,12.72,12.79,12.6,12.64
1320,000555.SZ,20231117.0,103600000,12.77,12.72,12.79,12.6,12.63
1321,000555.SZ,20231117.0,103603000,12.77,12.72,12.79,12.6,12.63
1322,000555.SZ,20231117.0,103606000,12.77,12.72,12.79,12.6,12.64
1323,000555.SZ,20231117.0,103609000,12.77,12.72,12.79,12.6,12.64
1324,000555.SZ,20231117.0,103612000,12.77,12.72,12.79,12.6,12.64
1325,000555.SZ,20231117.0,103615000,12.77,12.72,12.79,12.6,12.63
1326,000555.SZ,20231117.0,103618000,12.77,12.72,12.79,12.6,12.63
1327,000555.SZ,20231117.0,103621000,12.77,12.72,12.79,12.6,12.63
1328,000555.SZ,20231117.0,103624000,12.77,12.72,12.79,12.6,12.63
1329,000555.SZ,20231117.0,103627000,12.77,12.72,12.79,12.6,12.63
1330,000555.SZ,20231117.0,103630000,12.77,12.72,12.79,12.6,12.64
1331,000555.SZ,20231117.0,103633000,12.77,12.72,12.79,12.6,12.63
1332,000555.SZ,20231117.0,103636000,12.77,12.72,12.79,12.6,12.63
1333,000555.SZ,20231117.0,103639000,12.77,12.72,12.79,12.6,12.63
1334,000555.SZ,20231117.0,103642000,12.77,12.72,12.79,12.6,12.63
1335,000555.SZ,20231117.0,103645000,12.77,12.72,12.79,12.6,12.63
1336,000555.SZ,20231117.0,103648000,12.77,12.72,12.79,12.6,12.63
1337,000555.SZ,20231117.0,103651000,12.77,12.72,12.79,12.6,12.63
1338,000555.SZ,20231117.0,103654000,12.77,12.72,12.79,12.6,12.62
1339,000555.SZ,20231117.0,103657000,12.77,12.72,12.79,12.6,12.63
1340,000555.SZ,20231117.0,103700000,12.77,12.72,12.79,12.6,12.64
1341,000555.SZ,20231117.0,103703000,12.77,12.72,12.79,12.6,12.63
1342,000555.SZ,20231117.0,103706000,12.77,12.72,12.79,12.6,12.63
1343,000555.SZ,20231117.0,103709000,12.77,12.72,12.79,12.6,12.63
1344,000555.SZ,20231117.0,103712000,12.77,12.72,12.79,12.6,12.63
1345,000555.SZ,20231117.0,103715000,12.77,12.72,12.79,12.6,12.62
1346,000555.SZ,20231117.0,103718000,12.77,12.72,12.79,12.6,12.62
1347,000555.SZ,20231117.0,103721000,12.77,12.72,12.79,12.6,12.63
1348,000555.SZ,20231117.0,103724000,12.77,12.72,12.79,12.6,12.63
1349,000555.SZ,20231117.0,103727000,12.77,12.72,12.79,12.6,12.63
1350,000555.SZ,20231117.0,103730000,12.77,12.72,12.79,12.6,12.62
1351,000555.SZ,20231117.0,103733000,12.77,12.72,12.79,12.6,12.62
1352,000555.SZ,20231117.0,103736000,12.77,12.72,12.79,12.6,12.62
1353,000555.SZ,20231117.0,103739000,12.77,12.72,12.79,12.6,12.62
1354,000555.SZ,20231117.0,103742000,12.77,12.72,12.79,12.6,12.62
1355,000555.SZ,20231117.0,103745000,12.77,12.72,12.79,12.6,12.62
1356,000555.SZ,20231117.0,103748000,12.77,12.72,12.79,12.6,12.62
1357,000555.SZ,20231117.0,103751000,12.77,12.72,12.79,12.6,12.61
1358,000555.SZ,20231117.0,103754000,12.77,12.72,12.79,12.6,12.61
1359,000555.SZ,20231117.0,103757000,12.77,12.72,12.79,12.6,12.61
1360,000555.SZ,20231117.0,103800000,12.77,12.72,12.79,12.6,12.62
1361,000555.SZ,20231117.0,103803000,12.77,12.72,12.79,12.6,12.61
1362,000555.SZ,20231117.0,103806000,12.77,12.72,12.79,12.6,12.61
1363,000555.SZ,20231117.0,103809000,12.77,12.72,12.79,12.6,12.61
1364,000555.SZ,20231117.0,103812000,12.77,12.72,12.79,12.6,12.6
1365,000555.SZ,20231117.0,103815000,12.77,12.72,12.79,12.6,12.6
1366,000555.SZ,20231117.0,103818000,12.77,12.72,12.79,12.6,12.61
1367,000555.SZ,20231117.0,103821000,12.77,12.72,12.79,12.6,12.6
1368,000555.SZ,20231117.0,103824000,12.77,12.72,12.79,12.6,12.6
1369,000555.SZ,20231117.0,103827000,12.77,12.72,12.79,12.6,12.6
1370,000555.SZ,20231117.0,103830000,12.77,12.72,12.79,12.6,12.6
1371,000555.SZ,20231117.0,103833000,12.77,12.72,12.79,12.6,12.6
1372,000555.SZ,20231117.0,103836000,12.77,12.72,12.79,12.6,12.6
1373,000555.SZ,20231117.0,103839000,12.77,12.72,12.79,12.6,12.61
1374,000555.SZ,20231117.0,103842000,12.77,12.72,12.79,12.6,12.6
1375,000555.SZ,20231117.0,103845000,12.77,12.72,12.79,12.6,12.6
1376,000555.SZ,20231117.0,103848000,12.77,12.72,12.79,12.6,12.6
1377,000555.SZ,20231117.0,103851000,12.77,12.72,12.79,12.6,12.6
1378,000555.SZ,20231117.0,103854000,12.77,12.72,12.79,12.6,12.6
1379,000555.SZ,20231117.0,103857000,12.77,12.72,12.79,12.6,12.6
1380,000555.SZ,20231117.0,103900000,12.77,12.72,12.79,12.6,12.6
1381,000555.SZ,20231117.0,103903000,12.77,12.72,12.79,12.59,12.59
1382,000555.SZ,20231117.0,103906000,12.77,12.72,12.79,12.59,12.59
1383,000555.SZ,20231117.0,103909000,12.77,12.72,12.79,12.59,12.59
1384,000555.SZ,20231117.0,103912000,12.77,12.72,12.79,12.59,12.6
1385,000555.SZ,20231117.0,103915000,12.77,12.72,12.79,12.59,12.6
1386,000555.SZ,20231117.0,103918000,12.77,12.72,12.79,12.59,12.6
1387,000555.SZ,20231117.0,103921000,12.77,12.72,12.79,12.59,12.59
1388,000555.SZ,20231117.0,103924000,12.77,12.72,12.79,12.59,12.59
1389,000555.SZ,20231117.0,103927000,12.77,12.72,12.79,12.59,12.59
1390,000555.SZ,20231117.0,103930000,12.77,12.72,12.79,12.59,12.59
1391,000555.SZ,20231117.0,103933000,12.77,12.72,12.79,12.59,12.59
1392,000555.SZ,20231117.0,103936000,12.77,12.72,12.79,12.59,12.59
1393,000555.SZ,20231117.0,103939000,12.77,12.72,12.79,12.59,12.59
1394,000555.SZ,20231117.0,103942000,12.77,12.72,12.79,12.59,12.59
1395,000555.SZ,20231117.0,103945000,12.77,12.72,12.79,12.59,12.59
1396,000555.SZ,20231117.0,103948000,12.77,12.72,12.79,12.59,12.59
1397,000555.SZ,20231117.0,103951000,12.77,12.72,12.79,12.59,12.59
1398,000555.SZ,20231117.0,103954000,12.77,12.72,12.79,12.59,12.59
1399,000555.SZ,20231117.0,103957000,12.77,12.72,12.79,12.59,12.59
1400,000555.SZ,20231117.0,104000000,12.77,12.72,12.79,12.59,12.59
1401,000555.SZ,20231117.0,104003000,12.77,12.72,12.79,12.59,12.59
1402,000555.SZ,20231117.0,104006000,12.77,12.72,12.79,12.59,12.59
1403,000555.SZ,20231117.0,104009000,12.77,12.72,12.79,12.59,12.59
1404,000555.SZ,20231117.0,104012000,12.77,12.72,12.79,12.58,12.59
1405,000555.SZ,20231117.0,104015000,12.77,12.72,12.79,12.58,12.59
1406,000555.SZ,20231117.0,104018000,12.77,12.72,12.79,12.58,12.59
1407,000555.SZ,20231117.0,104021000,12.77,12.72,12.79,12.58,12.59
1408,000555.SZ,20231117.0,104024000,12.77,12.72,12.79,12.58,12.59
1409,000555.SZ,20231117.0,104027000,12.77,12.72,12.79,12.58,12.59
1410,000555.SZ,20231117.0,104030000,12.77,12.72,12.79,12.58,12.59
1411,000555.SZ,20231117.0,104033000,12.77,12.72,12.79,12.58,12.59
1412,000555.SZ,20231117.0,104036000,12.77,12.72,12.79,12.58,12.59
1413,000555.SZ,20231117.0,104039000,12.77,12.72,12.79,12.58,12.6
1414,000555.SZ,20231117.0,104042000,12.77,12.72,12.79,12.58,12.59
1415,000555.SZ,20231117.0,104045000,12.77,12.72,12.79,12.58,12.59
1416,000555.SZ,20231117.0,104048000,12.77,12.72,12.79,12.58,12.59
1417,000555.SZ,20231117.0,104051000,12.77,12.72,12.79,12.58,12.59
1418,000555.SZ,20231117.0,104054000,12.77,12.72,12.79,12.58,12.59
1419,000555.SZ,20231117.0,104057000,12.77,12.72,12.79,12.58,12.59
1420,000555.SZ,20231117.0,104100000,12.77,12.72,12.79,12.58,12.59
1421,000555.SZ,20231117.0,104103000,12.77,12.72,12.79,12.58,12.59
1422,000555.SZ,20231117.0,104106000,12.77,12.72,12.79,12.58,12.59
1423,000555.SZ,20231117.0,104109000,12.77,12.72,12.79,12.58,12.6
1424,000555.SZ,20231117.0,104112000,12.77,12.72,12.79,12.58,12.59
1425,000555.SZ,20231117.0,104115000,12.77,12.72,12.79,12.58,12.59
1426,000555.SZ,20231117.0,104118000,12.77,12.72,12.79,12.58,12.59
1427,000555.SZ,20231117.0,104121000,12.77,12.72,12.79,12.58,12.59
1428,000555.SZ,20231117.0,104124000,12.77,12.72,12.79,12.58,12.59
1429,000555.SZ,20231117.0,104127000,12.77,12.72,12.79,12.58,12.59
1430,000555.SZ,20231117.0,104130000,12.77,12.72,12.79,12.58,12.59
1431,000555.SZ,20231117.0,104133000,12.77,12.72,12.79,12.58,12.59
1432,000555.SZ,20231117.0,104136000,12.77,12.72,12.79,12.58,12.59
1433,000555.SZ,20231117.0,104139000,12.77,12.72,12.79,12.58,12.59
1434,000555.SZ,20231117.0,104142000,12.77,12.72,12.79,12.58,12.59
1435,000555.SZ,20231117.0,104145000,12.77,12.72,12.79,12.58,12.59
1436,000555.SZ,20231117.0,104148000,12.77,12.72,12.79,12.58,12.59
1437,000555.SZ,20231117.0,104151000,12.77,12.72,12.79,12.58,12.59
1438,000555.SZ,20231117.0,104154000,12.77,12.72,12.79,12.58,12.59
1439,000555.SZ,20231117.0,104157000,12.77,12.72,12.79,12.58,12.6
1440,000555.SZ,20231117.0,104200000,12.77,12.72,12.79,12.58,12.6
1441,000555.SZ,20231117.0,104203000,12.77,12.72,12.79,12.58,12.6
1442,000555.SZ,20231117.0,104206000,12.77,12.72,12.79,12.58,12.6
1443,000555.SZ,20231117.0,104209000,12.77,12.72,12.79,12.58,12.59
1444,000555.SZ,20231117.0,104212000,12.77,12.72,12.79,12.58,12.59
1445,000555.SZ,20231117.0,104215000,12.77,12.72,12.79,12.58,12.59
1446,000555.SZ,20231117.0,104218000,12.77,12.72,12.79,12.58,12.6
1447,000555.SZ,20231117.0,104221000,12.77,12.72,12.79,12.58,12.59
1448,000555.SZ,20231117.0,104224000,12.77,12.72,12.79,12.58,12.59
