S_CON_WINDCODE
688016.SH
688001.SH
688526.SH
688206.SH
688114.SH
688253.SH
688349.SH
688246.SH
688004.SH
688080.SH
688114.SH
688114.SH
688382.SH
688400.SH
688375.SH
688353.SH
688231.SH
688053.SH
688332.SH
688114.SH
688981.SH
688353.SH
688400.SH
688375.SH
688053.SH
688332.SH
688599.SH
688322.SH
688327.SH
688136.SH
688536.SH
688408.SH
688382.SH
688177.SH
688036.SH
688326.SH
688326.SH
688169.SH
688036.SH
688353.SH
688231.SH
688053.SH
688375.SH
688400.SH
688332.SH
688382.SH
688231.SH
688382.SH
688231.SH
688353.SH
688400.SH
688053.SH
688375.SH
688382.SH
688332.SH
688097.SH
688076.SH
688443.SH
688562.SH
688337.SH
688349.SH
688359.SH
688136.SH
688520.SH
688337.SH
688349.SH
688359.SH
688136.SH
688520.SH
688114.SH
688063.SH
688045.SH
688798.SH
688118.SH
688617.SH
688639.SH
688390.SH
688599.SH
688176.SH
688281.SH
688301.SH
688819.SH
688188.SH
688169.SH
688270.SH
688320.SH
688295.SH
688279.SH
688261.SH
688052.SH
688281.SH
688190.SH
688032.SH
688036.SH
688099.SH
688236.SH
688559.SH
688201.SH
688112.SH
688626.SH
688082.SH
688235.SH
688578.SH
688566.SH
688266.SH
688016.SH
688172.SH
688525.SH
688141.SH
688432.SH
688475.SH
688362.SH
688172.SH
688525.SH
688141.SH
688498.SH
688432.SH
688617.SH
688088.SH
688169.SH
688036.SH
688084.SH
688128.SH
688012.SH
688147.SH
688432.SH
688503.SH
688236.SH
688336.SH
688177.SH
688506.SH
688256.SH
688106.SH
688239.SH
688050.SH
688198.SH
688066.SH
688016.SH
688019.SH
688628.SH
688618.SH
688525.SH
688177.SH
688311.SH
688336.SH
688188.SH
688222.SH
688566.SH
688408.SH
688505.SH
688033.SH
688016.SH
688022.SH
688333.SH
688218.SH
688410.SH
688197.SH
688235.SH
688049.SH
688737.SH
688062.SH
688147.SH
688191.SH
688617.SH
688639.SH
688506.SH
688172.SH
688525.SH
688141.SH
688432.SH
688475.SH
688772.SH
688147.SH
688690.SH
688503.SH
688147.SH
688376.SH
688569.SH
688141.SH
688475.SH
688503.SH
688147.SH
688001.SH
688303.SH
688595.SH
688391.SH
688391.SH
688391.SH
688391.SH
688391.SH
688391.SH
688391.SH
688391.SH
688267.SH
688455.SH
688455.SH
688455.SH
688455.SH
688455.SH
688455.SH
688455.SH
688455.SH
688271.SH
688439.SH
688381.SH
688041.SH
688403.SH
688373.SH
688416.SH
688205.SH
688371.SH
688401.SH
688292.SH
688351.SH
688380.SH
688247.SH
688184.SH
688035.SH
688035.SH
688184.SH
688035.SH
688184.SH
688184.SH
688035.SH
688184.SH
688035.SH
688184.SH
688035.SH
688035.SH
688184.SH
688035.SH
688184.SH
688570.SH
688428.SH
688448.SH
688448.SH
688428.SH
688448.SH
688428.SH
688428.SH
688448.SH
688448.SH
688428.SH
688448.SH
688448.SH
688428.SH
688428.SH
688448.SH
688295.SH
688377.SH
688275.SH
688132.SH
688132.SH
688132.SH
688132.SH
688132.SH
688132.SH
688132.SH
688132.SH
688256.SH
688066.SH
688387.SH
688387.SH
688387.SH
688387.SH
688387.SH
688387.SH
688387.SH
688387.SH
688387.SH
688047.SH
688392.SH
688252.SH
688252.SH
688392.SH
688392.SH
688252.SH
688392.SH
688252.SH
688392.SH
688252.SH
688392.SH
688252.SH
688392.SH
688392.SH
688252.SH
688556.SH
688560.SH
688680.SH
688598.SH
688408.SH
688002.SH
688008.SH
688012.SH
688036.SH
688099.SH
688029.SH
688002.SH
688029.SH
688099.SH
688012.SH
688002.SH
688008.SH
688012.SH
688029.SH
688036.SH
688099.SH
688009.SH
688029.SH
688002.SH
688033.SH
688388.SH
688016.SH
688139.SH
688366.SH
688007.SH
688018.SH
688066.SH
688002.SH
688029.SH
688099.SH
688008.SH
688012.SH
688036.SH
688002.SH
688029.SH
688099.SH
688005.SH
688006.SH
688122.SH
688188.SH
688005.SH
688122.SH
688006.SH
688001.SH
688002.SH
688003.SH
688005.SH
688006.SH
688007.SH
688008.SH
688009.SH
688010.SH
688011.SH
688012.SH
688015.SH
688016.SH
688018.SH
688019.SH
688020.SH
688022.SH
688025.SH
688028.SH
688029.SH
688030.SH
688033.SH
688036.SH
688066.SH
688068.SH
688088.SH
688098.SH
688099.SH
688108.SH
688116.SH
688122.SH
688139.SH
688168.SH
688188.SH
688321.SH
688333.SH
688366.SH
688368.SH
688369.SH
688388.SH
688122.SH
688005.SH
688006.SH
688011.SH
688028.SH
688033.SH
688116.SH
688333.SH
688388.SH
688016.SH
688029.SH
688068.SH
688108.SH
688139.SH
688321.SH
688366.SH
688002.SH
688007.SH
688008.SH
688010.SH
688012.SH
688018.SH
688020.SH
688030.SH
688066.SH
688088.SH
688099.SH
688168.SH
688368.SH
688369.SH
688269.SH
688331.SH
688029.SH
688306.SH
688091.SH
688103.SH
688359.SH
688538.SH
688280.SH
688800.SH
688793.SH
688377.SH
688239.SH
688776.SH
688161.SH
688358.SH
688575.SH
688613.SH
688767.SH
688116.SH
688567.SH
688772.SH
688779.SH
688301.SH
688690.SH
688385.SH
688538.SH
688111.SH
688187.SH
688303.SH
688399.SH
688396.SH
688385.SH
688538.SH
688728.SH
688798.SH
688116.SH
688301.SH
688385.SH
688521.SH
688690.SH
688777.SH
688779.SH
688289.SH
688116.SH
688301.SH
688385.SH
688538.SH
688567.SH
688690.SH
688772.SH
688779.SH
688002.SH
688289.SH
688538.SH
688567.SH
688772.SH
688116.SH
688301.SH
688303.SH
688385.SH
688521.SH
688690.SH
688777.SH
688779.SH
688116.SH
688187.SH
688301.SH
688303.SH
688385.SH
688538.SH
688567.SH
688690.SH
688772.SH
688779.SH
688002.SH
688187.SH
688208.SH
688538.SH
688567.SH
688772.SH
688399.SH
688196.SH
688639.SH
688148.SH
688330.SH
688425.SH
688499.SH
688518.SH
688556.SH
688559.SH
688660.SH
688676.SH
688700.SH
688707.SH
688733.SH
688776.SH
688789.SH
688800.SH
688131.SH
688161.SH
688321.SH
688575.SH
688739.SH
688711.SH
688798.SH
688116.SH
688301.SH
688385.SH
688538.SH
688567.SH
688690.SH
688772.SH
688779.SH
688187.SH
688303.SH
688116.SH
688301.SH
688385.SH
688538.SH
688567.SH
688690.SH
688772.SH
688779.SH
688187.SH
688303.SH
688425.SH
688516.SH
688567.SH
688707.SH
688772.SH
688778.SH
688779.SH
688218.SH
688697.SH
688778.SH
688779.SH
688187.SH
688303.SH
688187.SH
688728.SH
688800.SH
688799.SH
688798.SH
688793.SH
688789.SH
688787.SH
688786.SH
688779.SH
688778.SH
688776.SH
688772.SH
688768.SH
688767.SH
688766.SH
688739.SH
688737.SH
688733.SH
688728.SH
688722.SH
688718.SH
688711.SH
688707.SH
688701.SH
688700.SH
688697.SH
688690.SH
688685.SH
688681.SH
688670.SH
688660.SH
688655.SH
688625.SH
688622.SH
688621.SH
688613.SH
688601.SH
688597.SH
688575.SH
688565.SH
688553.SH
688538.SH
688517.SH
688511.SH
688509.SH
688501.SH
688499.SH
688425.SH
688385.SH
688367.SH
688359.SH
688355.SH
688345.SH
688319.SH
688314.SH
688305.SH
688303.SH
688296.SH
688285.SH
688280.SH
688276.SH
688269.SH
688257.SH
688255.SH
688239.SH
688226.SH
688217.SH
688216.SH
688211.SH
688187.SH
688161.SH
688148.SH
688131.SH
688121.SH
688117.SH
688113.SH
688103.SH
688097.SH
688091.SH
688087.SH
688076.SH
688071.SH
688067.SH
688038.SH
688786.SH
688722.SH
688625.SH
688269.SH
688789.SH
688779.SH
688778.SH
688776.SH
688772.SH
688768.SH
688733.SH
688718.SH
688707.SH
688701.SH
688700.SH
688697.SH
688685.SH
688681.SH
688660.SH
688622.SH
688597.SH
688565.SH
688517.SH
688511.SH
688509.SH
688501.SH
688499.SH
688425.SH
688367.SH
688355.SH
688345.SH
688305.SH
688303.SH
688285.SH
688257.SH
688255.SH
688239.SH
688226.SH
688211.SH
688187.SH
688148.SH
688121.SH
688113.SH
688097.SH
688087.SH
688071.SH
688800.SH
688793.SH
688737.SH
688280.SH
688799.SH
688767.SH
688739.SH
688690.SH
688670.SH
688621.SH
688613.SH
688575.SH
688553.SH
688319.SH
688314.SH
688276.SH
688217.SH
688161.SH
688131.SH
688117.SH
688091.SH
688076.SH
688067.SH
688798.SH
688787.SH
688766.SH
688728.SH
688711.SH
688655.SH
688601.SH
688538.SH
688385.SH
688359.SH
688296.SH
688216.SH
688103.SH
688038.SH
688428.SH
688303.SH
688071.SH
688091.SH
688121.SH
688131.SH
688217.SH
688385.SH
688538.SH
688728.SH
688766.SH
688798.SH
688187.SH
688621.SH
688696.SH
688275.SH
688137.SH
688275.SH
688137.SH
688275.SH
688137.SH
688275.SH
688137.SH
688275.SH
688137.SH
688275.SH
688137.SH
688275.SH
688137.SH
688275.SH
688137.SH
688409.SH
688409.SH
688409.SH
688409.SH
688409.SH
688409.SH
688409.SH
688409.SH
688063.SH
688208.SH
688598.SH
688680.SH
688686.SH
688777.SH
688819.SH
688073.SH
688073.SH
688073.SH
688073.SH
688073.SH
688073.SH
688073.SH
688073.SH
688286.SH
688521.SH
688018.SH
688123.SH
688002.SH
688508.SH
688589.SH
688270.SH
688325.SH
688206.SH
688279.SH
688153.SH
688209.SH
688173.SH
688107.SH
688049.SH
688262.SH
688220.SH
688259.SH
688798.SH
688110.SH
688766.SH
688601.SH
688608.SH
688595.SH
688800.SH
688711.SH
688728.SH
688536.SH
688419.SH
688459.SH
688459.SH
688459.SH
688459.SH
688111.SH
688459.SH
688459.SH
688459.SH
688459.SH
688459.SH
688157.SH
688016.SH
688116.SH
688271.SH
689009.SH
688008.SH
688012.SH
688007.SH
688005.SH
688516.SH
688305.SH
688351.SH
688401.SH
688292.SH
688271.SH
688439.SH
688381.SH
688041.SH
688403.SH
688373.SH
688416.SH
688205.SH
688371.SH
688380.SH
688247.SH
688510.SH
688439.SH
688380.SH
688381.SH
688041.SH
688403.SH
688416.SH
688371.SH
688401.SH
688205.SH
688292.SH
688371.SH
688380.SH
688401.SH
688292.SH
688247.SH
688271.SH
688439.SH
688381.SH
688041.SH
688403.SH
688373.SH
688416.SH
688205.SH
688351.SH
688271.SH
688373.SH
688351.SH
688247.SH
688439.SH
688271.SH
688373.SH
688351.SH
688247.SH
688381.SH
688041.SH
688403.SH
688416.SH
688371.SH
688380.SH
688401.SH
688205.SH
688292.SH
688230.SH
688089.SH
688207.SH
688677.SH
688061.SH
688061.SH
688560.SH
688229.SH
688289.SH
688148.SH
688220.SH
688031.SH
688560.SH
688289.SH
688058.SH
688162.SH
688220.SH
688031.SH
688031.SH
688031.SH
688061.SH
688061.SH
688097.SH
688299.SH
688061.SH
688061.SH
688031.SH
688031.SH
688355.SH
688061.SH
688031.SH
688061.SH
688369.SH
688560.SH
688031.SH
688568.SH
688244.SH
688244.SH
688244.SH
688244.SH
688244.SH
688244.SH
688244.SH
688244.SH
688234.SH
689009.SH
689009.SH
689009.SH
689009.SH
689009.SH
689009.SH
689009.SH
688252.SH
688392.SH
688387.SH
688391.SH
688293.SH
688035.SH
688114.SH
688059.SH
688063.SH
688191.SH
688308.SH
688328.SH
688329.SH
688383.SH
688510.SH
688529.SH
688560.SH
688611.SH
688630.SH
688633.SH
688636.SH
688663.SH
688665.SH
688676.SH
688680.SH
688682.SH
688686.SH
688698.SH
688777.SH
688819.SH
688426.SH
688426.SH
688426.SH
688426.SH
688426.SH
688426.SH
688426.SH
688426.SH
688291.SH
688372.SH
688372.SH
688291.SH
688372.SH
688291.SH
688372.SH
688291.SH
688291.SH
688372.SH
688372.SH
688291.SH
688291.SH
688372.SH
688291.SH
688372.SH
688173.SH
688609.SH
688152.SH
688152.SH
688152.SH
688152.SH
688152.SH
688152.SH
688152.SH
688152.SH
688520.SH
688278.SH
688331.SH
688192.SH
688235.SH
688180.SH
688162.SH
688560.SH
688082.SH
688239.SH
688088.SH
688036.SH
688008.SH
688012.SH
688126.SH
688396.SH
688536.SH
688981.SH
688038.SH
688067.SH
688071.SH
688076.SH
688087.SH
688091.SH
688097.SH
688103.SH
688113.SH
688117.SH
688121.SH
688131.SH
688148.SH
688161.SH
688187.SH
688211.SH
688216.SH
688217.SH
688226.SH
688239.SH
688255.SH
688257.SH
688269.SH
688276.SH
688280.SH
688285.SH
688296.SH
688303.SH
688305.SH
688314.SH
688319.SH
688345.SH
688355.SH
688359.SH
688367.SH
688385.SH
688425.SH
688499.SH
688501.SH
688509.SH
688511.SH
688517.SH
688538.SH
688553.SH
688565.SH
688575.SH
688597.SH
688601.SH
688613.SH
688621.SH
688622.SH
688625.SH
688655.SH
688660.SH
688670.SH
688681.SH
688685.SH
688690.SH
688697.SH
688700.SH
688701.SH
688707.SH
688711.SH
688718.SH
688722.SH
688728.SH
688733.SH
688737.SH
688739.SH
688766.SH
688767.SH
688768.SH
688772.SH
688776.SH
688778.SH
688779.SH
688786.SH
688787.SH
688789.SH
688793.SH
688798.SH
688799.SH
688800.SH
688309.SH
688419.SH
688419.SH
688419.SH
688390.SH
688188.SH
688516.SH
688036.SH
688419.SH
688419.SH
688419.SH
688419.SH
688419.SH
688187.SH
688009.SH
688036.SH
688009.SH
688208.SH
688187.SH
688318.SH
688002.SH
688368.SH
688589.SH
688568.SH
688777.SH
688389.SH
688566.SH
688036.SH
688009.SH
688432.SH
688432.SH
688432.SH
688432.SH
688432.SH
688432.SH
688432.SH
688075.SH
688256.SH
688392.SH
688387.SH
688391.SH
688252.SH
688114.SH
688293.SH
688035.SH
688392.SH
688391.SH
688035.SH
688252.SH
688387.SH
688391.SH
688293.SH
688035.SH
688252.SH
688392.SH
688387.SH
688114.SH
688293.SH
688114.SH
688392.SH
688114.SH
688293.SH
688252.SH
688391.SH
688035.SH
688697.SH
688711.SH
688569.SH
688676.SH
688596.SH
688518.SH
688248.SH
688663.SH
688387.SH
688778.SH
688201.SH
688517.SH
688117.SH
688601.SH
688621.SH
688216.SH
688410.SH
688521.SH
688271.SH
688213.SH
688777.SH
688385.SH
688180.SH
688348.SH
688375.SH
688048.SH
688295.SH
688261.SH
688052.SH
688107.SH
688032.SH
688105.SH
688220.SH
688798.SH
688538.SH
688232.SH
688700.SH
688690.SH
688063.SH
688082.SH
688536.SH
688608.SH
688017.SH
688819.SH
688301.SH
688065.SH
688390.SH
688188.SH
688516.SH
688599.SH
688126.SH
688012.SH
688019.SH
688005.SH
688116.SH
688099.SH
688008.SH
688006.SH
688202.SH
688029.SH
688639.SH
688083.SH
688082.SH
688349.SH
688047.SH
688697.SH
688321.SH
688169.SH
688599.SH
688225.SH
688733.SH
688209.SH
688088.SH
688208.SH
688521.SH
688667.SH
688082.SH
688301.SH
688220.SH
688032.SH
688065.SH
688112.SH
688166.SH
688188.SH
688202.SH
688208.SH
688298.SH
688111.SH
688028.SH
688310.SH
688389.SH
688003.SH
688010.SH
688015.SH
688022.SH
688026.SH
688029.SH
688030.SH
688033.SH
688057.SH
688063.SH
688066.SH
688079.SH
688088.SH
688101.SH
688116.SH
688123.SH
688136.SH
688138.SH
688139.SH
688165.SH
688166.SH
688186.SH
688188.SH
688189.SH
688191.SH
688196.SH
688199.SH
688218.SH
688256.SH
688260.SH
688268.SH
688278.SH
688298.SH
688299.SH
688308.SH
688311.SH
688313.SH
688317.SH
688330.SH
688336.SH
688350.SH
688365.SH
688366.SH
688377.SH
688383.SH
688388.SH
688389.SH
688408.SH
688418.SH
688456.SH
688466.SH
688468.SH
688505.SH
688508.SH
688513.SH
688518.SH
688519.SH
688526.SH
688529.SH
688533.SH
688556.SH
688558.SH
688559.SH
688560.SH
688566.SH
688568.SH
688569.SH
688571.SH
688579.SH
688585.SH
688586.SH
688588.SH
688590.SH
688596.SH
688600.SH
688608.SH
688616.SH
688626.SH
688628.SH
688639.SH
688659.SH
688663.SH
688678.SH
688679.SH
688683.SH
688687.SH
688689.SH
688698.SH
688981.SH
688111.SH
688111.SH
688169.SH
688298.SH
688111.SH
688126.SH
688200.SH
688396.SH
688396.SH
688019.SH
688298.SH
688019.SH
688122.SH
688126.SH
688169.SH
688298.SH
688363.SH
688396.SH
688019.SH
688111.SH
688122.SH
688126.SH
688169.SH
688298.SH
688363.SH
688396.SH
688036.SH
688111.SH
688111.SH
688126.SH
688126.SH
688396.SH
688019.SH
688111.SH
688122.SH
688298.SH
688019.SH
688111.SH
688122.SH
688126.SH
688169.SH
688298.SH
688363.SH
688396.SH
688099.SH
688126.SH
688036.SH
688111.SH
688126.SH
688396.SH
688122.SH
688111.SH
688122.SH
688169.SH
688298.SH
688363.SH
688599.SH
688516.SH
688390.SH
688188.SH
688017.SH
688072.SH
688161.SH
688213.SH
688005.SH
688022.SH
688680.SH
688167.SH
688578.SH
688306.SH
688290.SH
688270.SH
688320.SH
688032.SH
688075.SH
688033.SH
688068.SH
688116.SH
688187.SH
688301.SH
688385.SH
688538.SH
688567.SH
688690.SH
688772.SH
688779.SH
688739.SH
688777.SH
688063.SH
688536.SH
688777.SH
688819.SH
688012.SH
688200.SH
688396.SH
688981.SH
688359.SH
688107.SH
688707.SH
688772.SH
688778.SH
688148.SH
688063.SH
688733.SH
688779.SH
688819.SH
688339.SH
688567.SH
688388.SH
688005.SH
688116.SH
688233.SH
688508.SH
688567.SH
688252.SH
688718.SH
688568.SH
688230.SH
688107.SH
688320.SH
688239.SH
688766.SH
688276.SH
688269.SH
688425.SH
688503.SH
688018.SH
688266.SH
688680.SH
688350.SH
688669.SH
688656.SH
688317.SH
688819.SH
688689.SH
688789.SH
688036.SH
688220.SH
688065.SH
688171.SH
688127.SH
688425.SH
688561.SH
688303.SH
688303.SH
688599.SH
688303.SH
688008.SH
688063.SH
688122.SH
688538.SH
688787.SH
688261.SH
688733.SH
688302.SH
688326.SH
688057.SH
688529.SH
688135.SH
688133.SH
688777.SH
688160.SH
688219.SH
688235.SH
688187.SH
688279.SH
688209.SH
688220.SH
688348.SH
688105.SH
688048.SH
688375.SH
688408.SH
688359.SH
688110.SH
688082.SH
688425.SH
688277.SH
688278.SH
688026.SH
688159.SH
688081.SH
688266.SH
688181.SH
688178.SH
688100.SH
688158.SH
688244.SH
688291.SH
688187.SH
688303.SH
688425.SH
688499.SH
688567.SH
688707.SH
688772.SH
688778.SH
688779.SH
688102.SH
688197.SH
688150.SH
688207.SH
688163.SH
688306.SH
688281.SH
688175.SH
688331.SH
688282.SH
688238.SH
688115.SH
688248.SH
688331.SH
688331.SH
688331.SH
688331.SH
688076.SH
688363.SH
688318.SH
688111.SH
688150.SH
688396.SH
688336.SH
688981.SH
688187.SH
688223.SH
688181.SH
688271.SH
688009.SH
688065.SH
688103.SH
689009.SH
688322.SH
688533.SH
688220.SH
688234.SH
688062.SH
688171.SH
688270.SH
688173.SH
688262.SH
688223.SH
688173.SH
688571.SH
688259.SH
688601.SH
688088.SH
688389.SH
688536.SH
688766.SH
688331.SH
688276.SH
688105.SH
688520.SH
688201.SH
688161.SH
688321.SH
688139.SH
688536.SH
688561.SH
688981.SH
688130.SH
688112.SH
688303.SH
688733.SH
688295.SH
688126.SH
688658.SH
688560.SH
688192.SH
688120.SH
688120.SH
688297.SH
688119.SH
688425.SH
688234.SH
688981.SH
688768.SH
688617.SH
688766.SH
688068.SH
688005.SH
688008.SH
688009.SH
688012.SH
688036.SH
688099.SH
688111.SH
688122.SH
688188.SH
688363.SH
688238.SH
688601.SH
688031.SH
688063.SH
688680.SH
688390.SH
688598.SH
688516.SH
688599.SH
688408.SH
688388.SH
688005.SH
688116.SH
688071.SH
688188.SH
688119.SH
688369.SH
688248.SH
688517.SH
688315.SH
688107.SH
688190.SH
688232.SH
688207.SH
688283.SH
