Stock
001896.SZ
000915.SZ
002331.SZ
002390.SZ
002722.SZ
002098.SZ
002290.SZ
003037.SZ
002947.SZ
002054.SZ
003026.SZ
000655.SZ
002298.SZ
002469.SZ
003015.SZ
002546.SZ
002818.SZ
002016.SZ
002136.SZ
001226.SZ
000409.SZ
002516.SZ
002622.SZ
002538.SZ
002551.SZ
002817.SZ
000622.SZ
000720.SZ
002038.SZ
002205.SZ
000534.SZ
000812.SZ
002303.SZ
000030.SZ
002755.SZ
000980.SZ
000533.SZ
000868.SZ
002620.SZ
002322.SZ
002084.SZ
002332.SZ
002864.SZ
002240.SZ
000407.SZ
002998.SZ
000922.SZ
002820.SZ
002654.SZ
002344.SZ
002400.SZ
000019.SZ
002891.SZ
002573.SZ
002458.SZ
002992.SZ
002097.SZ
002927.SZ
002761.SZ
002582.SZ
002060.SZ
000950.SZ
002598.SZ
000633.SZ
002297.SZ
000045.SZ
002350.SZ
000925.SZ
002702.SZ
000514.SZ
000791.SZ
001215.SZ
601136.SH
002805.SZ
002370.SZ
002840.SZ
000899.SZ
001270.SZ
002913.SZ
002462.SZ
003038.SZ
002310.SZ
002825.SZ
002807.SZ
002627.SZ
003013.SZ
002059.SZ
002962.SZ
002635.SZ
000570.SZ
000426.SZ
000099.SZ
002057.SZ
000717.SZ
002642.SZ
000676.SZ
000881.SZ
000593.SZ
000923.SZ
002646.SZ
001267.SZ
000861.SZ
000419.SZ
002247.SZ
001212.SZ
003030.SZ
001323.SZ
000908.SZ
000523.SZ
002165.SZ
002989.SZ
002258.SZ
002887.SZ
000761.SZ
003004.SZ
002201.SZ
002527.SZ
002282.SZ
002908.SZ
002288.SZ
002412.SZ
002154.SZ
002403.SZ
002225.SZ
000685.SZ
002658.SZ
001296.SZ
000026.SZ
000707.SZ
002061.SZ
002476.SZ
002752.SZ
000404.SZ
002580.SZ
002168.SZ
000695.SZ
000701.SZ
002846.SZ
002524.SZ
002912.SZ
002123.SZ
000421.SZ
000006.SZ
002133.SZ
002104.SZ
000766.SZ
000600.SZ
002799.SZ
002732.SZ
002893.SZ
603130.SH
000911.SZ
002489.SZ
002787.SZ
000560.SZ
000501.SZ
002181.SZ
002445.SZ
002246.SZ
002345.SZ
002929.SZ
000597.SZ
002955.SZ
002452.SZ
002775.SZ
002859.SZ
000061.SZ
002404.SZ
002114.SZ
001316.SZ
001313.SZ
001696.SZ
002774.SZ
000040.SZ
002681.SZ
002795.SZ
001210.SZ
002116.SZ
002819.SZ
002593.SZ
000829.SZ
000882.SZ
002866.SZ
000536.SZ
000779.SZ
002226.SZ
002149.SZ
002981.SZ
002986.SZ
000031.SZ
000498.SZ
002990.SZ
002523.SZ
000567.SZ
002596.SZ
002879.SZ
002193.SZ
002570.SZ
002079.SZ
001256.SZ
001218.SZ
002824.SZ
002982.SZ
000802.SZ
002991.SZ
002696.SZ
002993.SZ
002815.SZ
000722.SZ
001258.SZ
001339.SZ
002698.SZ
000920.SZ
002492.SZ
002277.SZ
002121.SZ
002480.SZ
002712.SZ
002356.SZ
002677.SZ
002011.SZ
002115.SZ
002826.SZ
002256.SZ
002135.SZ
001317.SZ
000541.SZ
000801.SZ
002909.SZ
001332.SZ
002314.SZ
000981.SZ
002159.SZ
000782.SZ
002760.SZ
002611.SZ
000056.SZ
002388.SZ
002694.SZ
000821.SZ
002275.SZ
002251.SZ
002106.SZ
002323.SZ
002376.SZ
002687.SZ
002062.SZ
002107.SZ
002657.SZ
000430.SZ
000823.SZ
002548.SZ
002876.SZ
002530.SZ
002512.SZ
002660.SZ
002327.SZ
002860.SZ
002987.SZ
002977.SZ
000619.SZ
000713.SZ
002959.SZ
002971.SZ
002058.SZ
002873.SZ
000657.SZ
001299.SZ
002579.SZ
002875.SZ
002759.SZ
002012.SZ
002832.SZ
002219.SZ
002455.SZ
003021.SZ
002443.SZ
002134.SZ
003009.SZ
000912.SZ
003041.SZ
002150.SZ
000608.SZ
002716.SZ
000813.SZ
002748.SZ
002848.SZ
000530.SZ
000650.SZ
002777.SZ
002451.SZ
002668.SZ
002949.SZ
000531.SZ
002672.SZ
000628.SZ
002286.SZ
002697.SZ
002718.SZ
000888.SZ
002737.SZ
002734.SZ
002335.SZ
002490.SZ
000910.SZ
002342.SZ
002975.SZ
002542.SZ
002315.SZ
002231.SZ
001202.SZ
000973.SZ
002637.SZ
002547.SZ
002196.SZ
001201.SZ
002937.SZ
002514.SZ
003006.SZ
002561.SZ
000862.SZ
002474.SZ
003002.SZ
002988.SZ
002833.SZ
002892.SZ
003040.SZ
001236.SZ
002380.SZ
002837.SZ
002941.SZ
002889.SZ
000913.SZ
002616.SZ
002495.SZ
002036.SZ
002972.SZ
002285.SZ
002209.SZ
002717.SZ
002771.SZ
002728.SZ
000025.SZ
002691.SZ
000929.SZ
001331.SZ
002753.SZ
002047.SZ
000659.SZ
001301.SZ
002589.SZ
002952.SZ
002182.SZ
002361.SZ
002965.SZ
002946.SZ
002383.SZ
002291.SZ
002750.SZ
000826.SZ
000848.SZ
002667.SZ
000755.SZ
002995.SZ
002160.SZ
002762.SZ
003016.SZ
002565.SZ
002210.SZ
000532.SZ
002217.SZ
002174.SZ
002549.SZ
002406.SZ
002413.SZ
002640.SZ
002888.SZ
002222.SZ
003027.SZ
002540.SZ
002094.SZ
000557.SZ
001209.SZ
002162.SZ
002324.SZ
002884.SZ
002870.SZ
002553.SZ
002111.SZ
002095.SZ
002599.SZ
002641.SZ
000811.SZ
002103.SZ
002033.SZ
000777.SZ
002917.SZ
000863.SZ
002357.SZ
000411.SZ
002785.SZ
002587.SZ
000948.SZ
002034.SZ
002614.SZ
003001.SZ
002983.SZ
002369.SZ
000965.SZ
002301.SZ
000837.SZ
002206.SZ
002664.SZ
000852.SZ
000993.SZ
002918.SZ
002441.SZ
003028.SZ
002494.SZ
002263.SZ
002539.SZ
000795.SZ
000710.SZ
002088.SZ
002229.SZ
002501.SZ
002002.SZ
002631.SZ
000507.SZ
002108.SZ
002072.SZ
000663.SZ
002454.SZ
002510.SZ
002757.SZ
000892.SZ
002729.SZ
002835.SZ
000698.SZ
002428.SZ
000680.SZ
002768.SZ
000558.SZ
002392.SZ
002029.SZ
002198.SZ
002931.SZ
000767.SZ
002292.SZ
002279.SZ
000595.SZ
002293.SZ
000048.SZ
002644.SZ
002164.SZ
002416.SZ
000928.SZ
002792.SZ
002267.SZ
000735.SZ
002190.SZ
002693.SZ
002638.SZ
000903.SZ
002276.SZ
002769.SZ
002632.SZ
000952.SZ
002749.SZ
002822.SZ
001266.SZ
001283.SZ
000705.SZ
002334.SZ
000969.SZ
002040.SZ
000029.SZ
002172.SZ
000757.SZ
002763.SZ
002890.SZ
002014.SZ
000836.SZ
000677.SZ
002806.SZ
002678.SZ
001319.SZ
000096.SZ
002942.SZ
002862.SZ
000042.SZ
603173.SH
000529.SZ
002199.SZ
002634.SZ
000816.SZ
002037.SZ
002953.SZ
002741.SZ
000702.SZ
003036.SZ
002093.SZ
000751.SZ
002758.SZ
002803.SZ
002367.SZ
002238.SZ
002783.SZ
000736.SZ
000759.SZ
002849.SZ
000949.SZ
001338.SZ
002318.SZ
002810.SZ
000737.SZ
000682.SZ
000900.SZ
000961.SZ
002628.SZ
002453.SZ
002746.SZ
000719.SZ
002707.SZ
001223.SZ
002676.SZ
002467.SZ
000158.SZ
002839.SZ
000721.SZ
000822.SZ
002184.SZ
002731.SZ
002235.SZ
000020.SZ
002790.SZ
002836.SZ
000815.SZ
000068.SZ
002919.SZ
002234.SZ
000656.SZ
000957.SZ
001333.SZ
002386.SZ
002437.SZ
002424.SZ
002899.SZ
000065.SZ
002440.SZ
003010.SZ
002679.SZ
002017.SZ
000936.SZ
000565.SZ
002448.SZ
000151.SZ
002682.SZ
002520.SZ
002843.SZ
002766.SZ
002970.SZ
000890.SZ
001330.SZ
000517.SZ
002639.SZ
002857.SZ
002068.SZ
001288.SZ
002733.SZ
000510.SZ
002360.SZ
002239.SZ
002066.SZ
000926.SZ
002208.SZ
002082.SZ
002588.SZ
002295.SZ
002109.SZ
002853.SZ
002397.SZ
002075.SZ
002382.SZ
002170.SZ
002921.SZ
000017.SZ
002935.SZ
002421.SZ
