,symbol,date,time,recv_time,prev_close,open,high,low,last_prc,num_trades,volume,turnover,iopv,status,total_ask_vol,weighted_ask_prc,total_bid_vol,weighted_bid_prc,high_limited,low_limited,ask_prc1,ask_prc2,ask_prc3,ask_prc4,ask_prc5,ask_prc6,ask_prc7,ask_prc8,ask_prc9,ask_prc10,bid_prc1,bid_prc2,bid_prc3,bid_prc4,bid_prc5,bid_prc6,bid_prc7,bid_prc8,bid_prc9,bid_prc10,ask_vol1,ask_vol2,ask_vol3,ask_vol4,ask_vol5,ask_vol6,ask_vol7,ask_vol8,ask_vol9,ask_vol10,bid_vol1,bid_vol2,bid_vol3,bid_vol4,bid_vol5,bid_vol6,bid_vol7,bid_vol8,bid_vol9,bid_vol10
2473,000016.SH,20231201,103951000,103951184,2365.9962,2362.6263,2362.6263,2344.8869,2347.6416,0,1012006800,15068833461,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2474,000016.SH,20231201,103954000,103954191,2365.9962,2362.6263,2362.6263,2344.8869,2347.3955,0,1012215100,15072540544,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2475,000016.SH,20231201,103957000,103957180,2365.9962,2362.6263,2362.6263,2344.8869,2347.2288,0,1012449700,15077045589,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2476,000016.SH,20231201,104000000,104000178,2365.9962,2362.6263,2362.6263,2344.8869,2347.4938,0,1012590600,15080054395,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2477,000016.SH,20231201,104003000,104003185,2365.9962,2362.6263,2362.6263,2344.8869,2347.7182,0,1013080900,15085113933,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2478,000016.SH,20231201,104004000,104004253,2365.9962,2362.6263,2362.6263,2344.8869,2347.7182,0,1013080900,15085113933,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2479,000016.SH,20231201,104006000,104006187,2365.9962,2362.6263,2362.6263,2344.8869,2347.6124,0,1013513900,15090784370,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2480,000016.SH,20231201,104009000,104009184,2365.9962,2362.6263,2362.6263,2344.8869,2347.5728,0,1013815900,15096661564,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2481,000016.SH,20231201,104012000,104012183,2365.9962,2362.6263,2362.6263,2344.8869,2347.3921,0,1014646400,15109819152,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2482,000016.SH,20231201,104015000,104015182,2365.9962,2362.6263,2362.6263,2344.8869,2347.4823,0,1014977800,15113894444,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2483,000016.SH,20231201,104018000,104018186,2365.9962,2362.6263,2362.6263,2344.8869,2347.5906,0,1015423900,15119402043,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2484,000016.SH,20231201,104021000,104021216,2365.9962,2362.6263,2362.6263,2344.8869,2347.6281,0,1015653500,15122942789,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2485,000016.SH,20231201,104024000,104024206,2365.9962,2362.6263,2362.6263,2344.8869,2347.8076,0,1016065500,15131225453,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2486,000016.SH,20231201,104027000,104027210,2365.9962,2362.6263,2362.6263,2344.8869,2347.8716,0,1016876900,15142612757,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2487,000016.SH,20231201,104030000,104030213,2365.9962,2362.6263,2362.6263,2344.8869,2347.3493,0,1017696700,15149819313,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2488,000016.SH,20231201,104033000,104033213,2365.9962,2362.6263,2362.6263,2344.8869,2347.9797,0,1018016100,15156169059,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2489,000016.SH,20231201,104034000,104034253,2365.9962,2362.6263,2362.6263,2344.8869,2347.9797,0,1018016100,15156169059,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2490,000016.SH,20231201,104036000,104036213,2365.9962,2362.6263,2362.6263,2344.8869,2348.2129,0,1018334400,15163509804,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2491,000016.SH,20231201,104039000,104039199,2365.9962,2362.6263,2362.6263,2344.8869,2348.5074,0,1018643500,15168408732,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2492,000016.SH,20231201,104042000,104042206,2365.9962,2362.6263,2362.6263,2344.8869,2348.791,0,1018884400,15173985908,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2493,000016.SH,20231201,104045000,104045214,2365.9962,2362.6263,2362.6263,2344.8869,2348.4703,0,1019413600,15181438823,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2494,000016.SH,20231201,104048000,104048209,2365.9962,2362.6263,2362.6263,2344.8869,2348.8964,0,1021300100,15194236044,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2495,000016.SH,20231201,104051000,104051211,2365.9962,2362.6263,2362.6263,2344.8869,2348.9007,0,1021549700,15199059199,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2496,000016.SH,20231201,104054000,104054213,2365.9962,2362.6263,2362.6263,2344.8869,2348.826,0,1021942400,15207018349,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2497,000016.SH,20231201,104057000,104057200,2365.9962,2362.6263,2362.6263,2344.8869,2348.9838,0,1022340700,15214307978,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2498,000016.SH,20231201,104100000,104100213,2365.9962,2362.6263,2362.6263,2344.8869,2348.9482,0,1022617900,15219553363,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2499,000016.SH,20231201,104103000,104103214,2365.9962,2362.6263,2362.6263,2344.8869,2349.1737,0,1022933800,15223772815,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2500,000016.SH,20231201,104104000,104104254,2365.9962,2362.6263,2362.6263,2344.8869,2349.1737,0,1022933800,15223772815,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2501,000016.SH,20231201,104106000,104106213,2365.9962,2362.6263,2362.6263,2344.8869,2349.2873,0,1023177000,15227880990,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2502,000016.SH,20231201,104109000,104109201,2365.9962,2362.6263,2362.6263,2344.8869,2349.111,0,1023433600,15232313083,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2503,000016.SH,20231201,104112000,104112208,2365.9962,2362.6263,2362.6263,2344.8869,2349.1061,0,1023604800,15237078698,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2504,000016.SH,20231201,104115000,104115207,2365.9962,2362.6263,2362.6263,2344.8869,2349.0129,0,1023844100,15239822692,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2505,000016.SH,20231201,104118000,104118186,2365.9962,2362.6263,2362.6263,2344.8869,2349.196,0,1024045000,15243377797,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2506,000016.SH,20231201,104121000,104121202,2365.9962,2362.6263,2362.6263,2344.8869,2348.8337,0,1024351200,15247501360,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2507,000016.SH,20231201,104124000,104124219,2365.9962,2362.6263,2362.6263,2344.8869,2349.0841,0,1024559300,15251133994,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2508,000016.SH,20231201,104127000,104127207,2365.9962,2362.6263,2362.6263,2344.8869,2348.9641,0,1024751700,15255669689,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2509,000016.SH,20231201,104130000,104130201,2365.9962,2362.6263,2362.6263,2344.8869,2349.0069,0,1024899000,15259515061,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2510,000016.SH,20231201,104133000,104133209,2365.9962,2362.6263,2362.6263,2344.8869,2348.774,0,1025294600,15266306929,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2511,000016.SH,20231201,104134000,104134253,2365.9962,2362.6263,2362.6263,2344.8869,2348.774,0,1025294600,15266306929,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2512,000016.SH,20231201,104136000,104136201,2365.9962,2362.6263,2362.6263,2344.8869,2348.6768,0,1025556800,15272701055,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2513,000016.SH,20231201,104139000,104139215,2365.9962,2362.6263,2362.6263,2344.8869,2348.673,0,1025694000,15277171526,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2514,000016.SH,20231201,104142000,104142267,2365.9962,2362.6263,2362.6263,2344.8869,2348.5563,0,1025942000,15282545954,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2515,000016.SH,20231201,104145000,104145256,2365.9962,2362.6263,2362.6263,2344.8869,2348.6074,0,1026391300,15292119479,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2516,000016.SH,20231201,104148000,104148215,2365.9962,2362.6263,2362.6263,2344.8869,2348.8163,0,1026916400,15299826193,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2517,000016.SH,20231201,104151000,104151207,2365.9962,2362.6263,2362.6263,2344.8869,2348.5535,0,1027166500,15303985119,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2518,000016.SH,20231201,104154000,104154212,2365.9962,2362.6263,2362.6263,2344.8869,2348.3834,0,1027464700,15308337377,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2519,000016.SH,20231201,104157000,104157216,2365.9962,2362.6263,2362.6263,2344.8869,2347.9953,0,1027633500,15312174684,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2520,000016.SH,20231201,104200000,104200216,2365.9962,2362.6263,2362.6263,2344.8869,2348.1606,0,1027788200,15316530088,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2521,000016.SH,20231201,104203000,104203204,2365.9962,2362.6263,2362.6263,2344.8869,2348.3846,0,1028046800,15322767039,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2522,000016.SH,20231201,104204000,104204260,2365.9962,2362.6263,2362.6263,2344.8869,2348.3846,0,1028046800,15322767039,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2523,000016.SH,20231201,104206000,104206203,2365.9962,2362.6263,2362.6263,2344.8869,2348.2942,0,1028377400,15335191518,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2524,000016.SH,20231201,104209000,104209202,2365.9962,2362.6263,2362.6263,2344.8869,2348.5817,0,1028954400,15343000425,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2525,000016.SH,20231201,104212000,104212216,2365.9962,2362.6263,2362.6263,2344.8869,2348.569,0,1029187900,15350748110,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2526,000016.SH,20231201,104215000,104215204,2365.9962,2362.6263,2362.6263,2344.8869,2348.5401,0,1029536600,15357999689,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2527,000016.SH,20231201,104218000,104218210,2365.9962,2362.6263,2362.6263,2344.8869,2348.6623,0,1029688200,15361506451,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2528,000016.SH,20231201,104221000,104221203,2365.9962,2362.6263,2362.6263,2344.8869,2348.5226,0,1029909400,15365839064,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2529,000016.SH,20231201,104224000,104224204,2365.9962,2362.6263,2362.6263,2344.8869,2348.5745,0,1030067600,15368252697,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2530,000016.SH,20231201,104227000,104227216,2365.9962,2362.6263,2362.6263,2344.8869,2348.3669,0,1030300100,15374350230,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2531,000016.SH,20231201,104230000,104230207,2365.9962,2362.6263,2362.6263,2344.8869,2348.5341,0,1030448200,15378099445,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2532,000016.SH,20231201,104233000,104233217,2365.9962,2362.6263,2362.6263,2344.8869,2348.4554,0,1030750400,15382107726,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2533,000016.SH,20231201,104234000,104234255,2365.9962,2362.6263,2362.6263,2344.8869,2348.4554,0,1030750400,15382107726,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2534,000016.SH,20231201,104236000,104236206,2365.9962,2362.6263,2362.6263,2344.8869,2348.7706,0,1031138900,15385513547,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2535,000016.SH,20231201,104239000,104239091,2365.9962,2362.6263,2362.6263,2344.8869,2348.5951,0,1031513500,15389901569,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2536,000016.SH,20231201,104242000,104242091,2365.9962,2362.6263,2362.6263,2344.8869,2348.5735,0,1033029500,15401040324,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2537,000016.SH,20231201,104245000,104245096,2365.9962,2362.6263,2362.6263,2344.8869,2348.9565,0,1033813900,15408026815,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
